45,40.8926,110,54.9624,2.47
45,40.6796,110,56.305,2.38
45,40.1775,110,58.8635,2.49
45,41.6939,111,2.1333,2.47
45,44.0057,111,5.8052,2.51
45,40.8926,110,54.9624,2.47
45,40.6796,110,56.305,2.38
45,40.1775,110,58.8635,2.49
45,41.6939,111,2.1333,2.47
45,44.0057,111,5.8052,2.51
45,40.8926,110,54.9624,2.47
45,40.6796,110,56.305,2.38
45,40.1775,110,58.8635,2.49
45,41.6939,111,2.1333,2.47
45,44.0057,111,5.8052,2.51
