ts,lat,lat_min,lon,lon_min,thru
2017-06-01 21:15:42,47,3.4346,108,59.3697,NULL
2017-06-01 21:15:42,47,3.4346,108,59.3697,2.38
2017-06-01 21:16:22,47,3.6275,109,0.2851,NULL
2017-06-01 21:16:22,47,3.6275,109,0.2851,2.35
2017-06-01 21:17:02,47,3.7314,109,1.2673,NULL
2017-06-01 21:17:02,47,3.7314,109,1.2673,2.31
2017-06-01 21:17:42,47,3.7254,109,2.3391,NULL
2017-06-01 21:17:42,47,3.7254,109,2.3391,2.69
2017-06-01 21:18:22,47,3.7194,109,3.3487,NULL
2017-06-01 21:18:22,47,3.7194,109,3.3487,2.67
2017-06-01 21:19:02,47,3.7269,109,4.3633,NULL
2017-06-01 21:19:02,47,3.7269,109,4.3633,2.73
2017-06-01 21:19:02,47,4.2227,109,4.3633,NULL
2017-06-01 21:19:02,47,4.2227,109,4.3633,2.73
2017-06-01 21:19:02,47,3.7269,109,24.7209,NULL
2017-06-01 21:19:02,47,3.7269,109,24.7209,2.73
2017-06-01 21:19:02,47,4.2227,109,24.7209,NULL
2017-06-01 21:19:02,47,4.2227,109,24.7209,2.73
2017-06-01 21:19:42,47,3.7335,109,5.3699,NULL
2017-06-01 21:19:42,47,3.7335,109,5.3699,2.61
2017-06-01 21:20:22,47,3.7361,109,6.3807,NULL
2017-06-01 21:20:22,47,3.7361,109,6.3807,2.81
2017-06-01 21:20:22,47,4.224,109,6.3807,NULL
2017-06-01 21:20:22,47,4.224,109,6.3807,2.81
2017-06-01 21:20:22,47,3.7361,109,24.7207,NULL
2017-06-01 21:20:22,47,3.7361,109,24.7207,2.81
2017-06-01 21:20:22,47,4.224,109,24.7207,NULL
2017-06-01 21:20:22,47,4.224,109,24.7207,2.81
2017-06-01 21:21:02,47,3.7358,109,7.3972,NULL
2017-06-01 21:21:02,47,3.7358,109,7.3972,2.72
2017-06-01 21:21:02,47,4.2244,109,7.3972,NULL
2017-06-01 21:21:02,47,4.2244,109,7.3972,2.72
2017-06-01 21:21:02,47,3.7358,109,24.7207,NULL
2017-06-01 21:21:02,47,3.7358,109,24.7207,2.72
2017-06-01 21:21:02,47,4.2244,109,24.7207,NULL
2017-06-01 21:21:02,47,4.2244,109,24.7207,2.72
2017-06-01 21:21:42,47,3.4489,109,8.2868,NULL
2017-06-01 21:21:42,47,3.4489,109,8.2868,2.54
2017-06-01 21:21:42,47,4.2249,109,8.2868,NULL
2017-06-01 21:21:42,47,4.2249,109,8.2868,2.54
2017-06-01 21:21:42,47,3.4489,109,24.721,NULL
2017-06-01 21:21:42,47,3.4489,109,24.721,2.54
2017-06-01 21:21:42,47,4.2249,109,24.721,NULL
2017-06-01 21:21:42,47,4.2249,109,24.721,2.54
2017-06-01 21:22:22,47,3.5186,109,9.238,NULL
2017-06-01 21:22:22,47,3.5186,109,9.238,2.79
2017-06-01 21:22:22,47,4.2255,109,9.238,NULL
2017-06-01 21:22:22,47,4.2255,109,9.238,2.79
2017-06-01 21:22:22,47,3.5186,109,24.7212,NULL
2017-06-01 21:22:22,47,3.5186,109,24.7212,2.79
2017-06-01 21:22:22,47,4.2255,109,24.7212,NULL
2017-06-01 21:22:22,47,4.2255,109,24.7212,2.79
2017-06-01 21:23:02,47,3.5386,109,10.1999,NULL
2017-06-01 21:23:02,47,3.5386,109,10.1999,2.82
2017-06-01 21:23:02,47,4.2263,109,10.1999,NULL
2017-06-01 21:23:02,47,4.2263,109,10.1999,2.82
2017-06-01 21:23:02,47,3.5386,109,24.7213,NULL
2017-06-01 21:23:02,47,3.5386,109,24.7213,2.82
2017-06-01 21:23:02,47,4.2263,109,24.7213,NULL
2017-06-01 21:23:02,47,4.2263,109,24.7213,2.82
2017-06-01 21:23:42,47,3.6497,109,11.1885,NULL
2017-06-01 21:23:42,47,3.6497,109,11.1885,2.73
2017-06-01 21:23:42,47,4.2275,109,11.1885,NULL
2017-06-01 21:23:42,47,4.2275,109,11.1885,2.73
2017-06-01 21:23:42,47,3.6497,109,24.7223,NULL
2017-06-01 21:23:42,47,3.6497,109,24.7223,2.73
2017-06-01 21:23:42,47,4.2275,109,24.7223,NULL
2017-06-01 21:23:42,47,4.2275,109,24.7223,2.73
2017-06-01 21:24:22,47,3.8787,109,12.1456,NULL
2017-06-01 21:24:22,47,3.8787,109,12.1456,2.76
2017-06-01 21:24:22,47,4.2276,109,12.1456,NULL
2017-06-01 21:24:22,47,4.2276,109,12.1456,2.76
2017-06-01 21:24:22,47,3.8787,109,24.7226,NULL
2017-06-01 21:24:22,47,3.8787,109,24.7226,2.76
2017-06-01 21:24:22,47,4.2276,109,24.7226,NULL
2017-06-01 21:24:22,47,4.2276,109,24.7226,2.76
2017-06-01 21:25:02,47,4.1294,109,12.9461,NULL
2017-06-01 21:25:02,47,4.1294,109,12.9461,2.72
2017-06-01 21:25:02,47,4.2282,109,12.9461,NULL
2017-06-01 21:25:02,47,4.2282,109,12.9461,2.72
2017-06-01 21:25:02,47,4.1294,109,24.7226,NULL
2017-06-01 21:25:02,47,4.1294,109,24.7226,2.72
2017-06-01 21:25:02,47,4.2282,109,24.7226,NULL
2017-06-01 21:25:02,47,4.2282,109,24.7226,2.72
2017-06-01 21:25:42,47,4.2284,109,13.8025,NULL
2017-06-01 21:25:42,47,4.2284,109,13.8025,2.65
2017-06-01 21:25:42,47,4.2346,109,13.8025,NULL
2017-06-01 21:25:42,47,4.2346,109,13.8025,2.65
2017-06-01 21:25:42,47,4.2284,109,24.7226,NULL
2017-06-01 21:25:42,47,4.2284,109,24.7226,2.65
2017-06-01 21:25:42,47,4.2346,109,24.7226,NULL
2017-06-01 21:25:42,47,4.2346,109,24.7226,2.65
2017-06-01 21:26:22,47,4.2283,109,14.7261,NULL
2017-06-01 21:26:22,47,4.2283,109,14.7261,2.59
2017-06-01 21:26:22,47,4.31,109,14.7261,NULL
2017-06-01 21:26:22,47,4.31,109,14.7261,2.59
2017-06-01 21:26:22,47,4.2283,109,24.723,NULL
2017-06-01 21:26:22,47,4.2283,109,24.723,2.59
2017-06-01 21:26:22,47,4.31,109,24.723,NULL
2017-06-01 21:26:22,47,4.31,109,24.723,2.59
2017-06-01 21:27:02,47,4.2279,109,15.5323,NULL
2017-06-01 21:27:02,47,4.2279,109,15.5323,2.75
2017-06-01 21:27:02,47,4.4724,109,15.5323,NULL
2017-06-01 21:27:02,47,4.4724,109,15.5323,2.75
2017-06-01 21:27:02,47,4.2279,109,24.7228,NULL
2017-06-01 21:27:02,47,4.2279,109,24.7228,2.75
2017-06-01 21:27:02,47,4.4724,109,24.7228,NULL
2017-06-01 21:27:02,47,4.4724,109,24.7228,2.75
2017-06-01 21:27:32,47,4.2281,109,16.0678,NULL
2017-06-01 21:27:32,47,4.2281,109,16.0678,3.36
2017-06-01 21:27:32,47,4.5852,109,16.0678,NULL
2017-06-01 21:27:32,47,4.5852,109,16.0678,3.36
2017-06-01 21:27:32,47,4.2281,109,24.7227,NULL
2017-06-01 21:27:32,47,4.2281,109,24.7227,3.36
2017-06-01 21:27:32,47,4.5852,109,24.7227,NULL
2017-06-01 21:27:32,47,4.5852,109,24.7227,3.36
2017-06-01 21:27:45,47,4.2282,109,24.7226,NULL
2017-06-01 21:27:46,47,4.2282,109,24.7226,2.46
2017-06-01 21:28:34,47,4.2287,109,24.7224,NULL
2017-06-01 21:28:35,47,4.2287,109,16.3365,2.81
2017-06-01 21:28:35,47,4.2287,109,24.7224,2.81
2017-06-01 21:28:51,47,4.2287,109,24.7224,NULL
2017-06-01 21:28:51,47,4.2287,109,24.7224,3.38
2017-06-01 21:28:51,47,4.4886,109,24.7224,NULL
2017-06-01 21:28:51,47,4.4886,109,24.7224,3.38
2017-06-01 21:29:26,47,4.2283,109,24.7225,NULL
2017-06-01 21:29:26,47,4.4445,109,24.7225,NULL
2017-06-01 21:29:30,47,4.2284,109,24.7225,2.75
2017-06-01 21:29:31,47,4.2284,109,24.7225,NULL
2017-06-01 21:29:31,47,4.2284,109,24.7225,2.96
2017-06-01 21:30:13,47,4.2285,109,24.7229,3.23
2017-06-01 21:30:25,47,4.2287,109,24.7228,NULL
2017-06-01 21:30:25,47,4.2287,109,24.7228,2.65
2017-06-01 21:30:51,47,4.2291,109,24.7227,NULL
2017-06-01 21:30:51,47,4.2291,109,24.7227,3.05
2017-06-01 21:31:12,47,4.2293,109,24.7227,NULL
2017-06-01 21:31:13,47,4.2293,109,24.7227,2.75
2017-06-01 21:31:31,47,4.2295,109,24.7227,NULL
2017-06-01 21:31:31,47,4.2295,109,24.7227,3.13
2017-06-01 21:31:58,47,4.2297,109,24.7227,NULL
2017-06-01 21:31:59,47,4.1906,109,24.7227,2.69
2017-06-01 21:31:59,47,4.2297,109,24.7227,2.69
2017-06-01 21:32:11,47,4.2298,109,24.7227,NULL
2017-06-01 21:32:11,47,4.2298,109,24.7227,2.96
2017-06-01 21:32:51,47,4.2306,109,24.7226,NULL
2017-06-01 21:32:51,47,4.2306,109,24.7226,2.94
2017-06-01 21:32:53,47,4.075,109,24.7219,NULL
2017-06-01 21:32:53,47,4.075,109,24.7219,2.76
2017-06-01 21:32:53,47,4.2309,109,24.7219,NULL
2017-06-01 21:32:53,47,4.2309,109,24.7219,2.76
2017-06-01 21:33:31,47,4.2287,109,24.8481,NULL
2017-06-01 21:33:31,47,4.2287,109,24.8481,3.15
2017-06-01 21:33:50,47,4.2282,109,25.006,NULL
2017-06-01 21:33:51,47,4.2281,109,25.0138,2.62
2017-06-01 21:34:11,47,4.2034,109,25.1476,NULL
2017-06-01 21:34:11,47,4.2034,109,25.1476,3.32
2017-06-01 21:34:37,47,4.1042,109,25.2985,NULL
2017-06-01 21:34:38,47,3.8198,109,25.3046,2.65
2017-06-01 21:34:38,47,4.1002,109,25.3046,2.65
2017-06-01 21:34:51,47,4.0541,109,25.3741,NULL
2017-06-01 21:34:51,47,4.0541,109,25.3741,3.08
2017-06-01 21:35:31,47,4.075,109,25.5228,NULL
2017-06-01 21:35:31,47,4.075,109,25.5228,3.23
2017-06-01 21:36:11,47,4.1355,109,25.6079,NULL
2017-06-01 21:36:11,47,4.1355,109,25.6079,3.05
2017-06-01 21:36:51,47,4.1971,109,25.9462,NULL
2017-06-01 21:36:51,47,4.1971,109,25.9462,3.05
2017-06-01 21:37:31,47,4.2431,109,26.5185,NULL
2017-06-01 21:37:31,47,4.2431,109,26.5185,3.58
2017-06-01 21:38:11,47,4.2586,109,27.1529,NULL
2017-06-01 21:38:11,47,4.2586,109,27.1529,3.02
2017-06-01 21:38:51,47,3.9323,109,27.6452,NULL
2017-06-01 21:38:51,47,3.9323,109,27.6452,2.99
2017-06-01 21:39:31,47,3.4869,109,28.1701,NULL
2017-06-01 21:39:31,47,3.4869,109,28.1701,3.19
2017-06-01 21:45:09,47,3.331,109,30.2218,NULL
2017-06-01 21:45:09,47,3.331,109,30.2218,2.91
2017-06-01 21:45:09,47,3.331,109,30.246,NULL
2017-06-01 21:45:09,47,3.331,109,30.246,2.91
2017-06-01 21:45:46,47,3.3285,109,31.9424,NULL
2017-06-01 21:45:46,47,3.3285,109,31.9424,3.14
2017-06-01 21:46:26,47,3.0773,109,33.7777,NULL
2017-06-01 21:46:26,47,3.0773,109,33.7777,3.09
2017-06-01 21:46:26,47,3.0854,109,33.7777,NULL
2017-06-01 21:46:26,47,3.0854,109,33.7777,3.09
2017-06-01 21:46:26,47,3.0773,109,33.7978,NULL
2017-06-01 21:46:26,47,3.0773,109,33.7978,3.09
2017-06-01 21:46:26,47,3.0854,109,33.7978,NULL
2017-06-01 21:46:26,47,3.0854,109,33.7978,3.09
2017-06-01 21:47:06,47,2.3558,109,35.4484,NULL
2017-06-01 21:47:06,47,2.3558,109,35.4484,2.75
2017-06-01 21:47:06,47,2.3676,109,35.4484,NULL
2017-06-01 21:47:06,47,2.3676,109,35.4484,2.75
2017-06-01 21:47:46,47,1.3683,109,36.8127,NULL
2017-06-01 21:47:46,47,1.3683,109,36.8127,2.99
2017-06-01 21:48:26,47,0.3725,109,38.3636,NULL
2017-06-01 21:48:26,47,0.3725,109,38.3636,3.3
2017-06-01 21:48:26,47,0.383,109,38.3636,NULL
2017-06-01 21:48:26,47,0.383,109,38.3636,3.3
2017-06-01 21:48:26,47,0.3725,109,38.3844,NULL
2017-06-01 21:48:26,47,0.3725,109,38.3844,3.3
2017-06-01 21:48:26,47,0.383,109,38.3844,NULL
2017-06-01 21:48:26,47,0.383,109,38.3844,3.3
2017-06-01 21:49:06,46,59.5421,109,40.02,NULL
2017-06-01 21:49:06,46,59.5421,109,40.02,2.94
2017-06-01 21:49:46,46,59.1218,109,40.8503,NULL
2017-06-01 21:49:46,46,59.1218,109,40.8503,3.11
2017-06-01 21:50:26,46,58.9797,109,41.8142,NULL
2017-06-01 21:50:26,46,58.9797,109,41.8142,3.12
2017-06-01 21:51:06,46,58.9816,109,42.7595,NULL
2017-06-01 21:51:06,46,58.9816,109,42.7595,2.81
2017-06-01 21:51:46,46,58.9824,109,43.7826,NULL
2017-06-01 21:51:46,46,58.9824,109,43.7826,3.04
2017-06-01 21:52:26,46,58.9833,109,44.5702,NULL
2017-06-01 21:52:26,46,58.9833,109,44.5702,3.18
2017-06-01 21:53:06,46,58.7789,109,44.7198,NULL
2017-06-01 21:53:06,46,58.7789,109,44.7198,3.16
2017-06-01 21:53:06,46,58.7789,109,44.7201,NULL
2017-06-01 21:53:06,46,58.7789,109,44.7201,3.16
2017-06-01 21:53:46,46,58.1096,109,44.6991,NULL
2017-06-01 21:53:46,46,58.1096,109,44.6991,3.05
2017-06-01 21:53:46,46,58.1096,109,44.6995,NULL
2017-06-01 21:53:46,46,58.1096,109,44.6995,3.05
2017-06-01 21:54:26,46,57.4269,109,44.8702,NULL
2017-06-01 21:54:26,46,57.4269,109,44.8702,2.81
2017-06-01 21:55:06,46,56.7491,109,45.0942,NULL
2017-06-01 21:55:06,46,56.7491,109,45.0942,2.99
2017-06-01 21:55:46,46,56.0876,109,45.4034,NULL
2017-06-01 21:55:46,46,56.0876,109,45.4034,3.16
2017-06-01 21:56:26,46,55.4287,109,45.7146,NULL
2017-06-01 21:56:26,46,55.4287,109,45.7146,2.81
2017-06-01 21:57:06,46,54.7505,109,45.9266,NULL
2017-06-01 21:57:06,46,54.7505,109,45.9266,3.3
2017-06-01 21:57:46,46,54.0594,109,45.9613,NULL
2017-06-01 21:57:46,46,54.0594,109,45.9613,3.58
2017-06-01 21:58:26,46,53.3677,109,45.9547,NULL
2017-06-01 21:58:26,46,53.3677,109,45.9547,2.61
2017-06-01 21:59:06,46,52.6755,109,45.9491,NULL
2017-06-01 21:59:06,46,52.6755,109,45.9491,2.88
2017-06-01 21:59:46,46,51.9825,109,45.9462,NULL
2017-06-01 21:59:46,46,51.9825,109,45.9462,2.72
2017-06-01 22:00:26,46,51.2876,109,45.9437,NULL
2017-06-01 22:00:26,46,51.2876,109,45.9437,3.01
2017-06-01 22:01:06,46,50.5954,109,45.9118,NULL
2017-06-01 22:01:06,46,50.5954,109,45.9118,2.82
2017-06-01 22:01:46,46,49.9018,109,45.7742,NULL
2017-06-01 22:01:46,46,49.9018,109,45.7742,2.86
2017-06-01 22:02:26,46,49.1255,109,45.6208,NULL
2017-06-01 22:02:26,46,49.1255,109,45.6208,3.38
2017-06-01 22:03:06,46,48.4383,109,45.4856,NULL
2017-06-01 22:03:06,46,48.4383,109,45.4856,3.23
2017-06-01 22:03:46,46,47.7477,109,45.381,NULL
2017-06-01 22:03:46,46,47.7477,109,45.381,2.8
2017-06-01 22:04:26,46,47.0548,109,45.3797,NULL
2017-06-01 22:04:26,46,47.0548,109,45.3797,2.9
2017-06-01 22:05:06,46,46.357,109,45.3791,NULL
2017-06-01 22:05:06,46,46.357,109,45.3791,3.38
2017-06-01 22:05:46,46,45.6647,109,45.3564,NULL
2017-06-01 22:05:46,46,45.6647,109,45.3564,3.41
2017-06-01 22:06:26,46,45.0039,109,45.0532,NULL
2017-06-01 22:06:26,46,45.0039,109,45.0532,2.68
2017-06-01 22:07:06,46,44.3246,109,44.8487,NULL
2017-06-01 22:07:06,46,44.3246,109,44.8487,3.21
2017-06-01 22:07:46,46,43.6531,109,44.5965,NULL
2017-06-01 22:07:46,46,43.6531,109,44.5965,2.9
2017-06-01 22:07:46,46,43.6531,109,44.6028,NULL
2017-06-01 22:07:46,46,43.6531,109,44.6028,2.9
2017-06-01 22:08:26,46,42.9813,109,44.3461,NULL
2017-06-01 22:08:26,46,42.9813,109,44.3461,3.01
2017-06-01 22:09:06,46,42.2499,109,44.3125,NULL
2017-06-01 22:09:06,46,42.2499,109,44.3125,3.36
2017-06-01 22:09:46,46,41.5391,109,44.8257,NULL
2017-06-01 22:09:46,46,41.5391,109,44.8257,3.34
2017-06-01 22:10:26,46,40.934,109,45.1454,NULL
2017-06-01 22:10:26,46,40.934,109,45.1454,3.19
2017-06-01 22:10:26,46,40.9461,109,45.1454,NULL
2017-06-01 22:10:26,46,40.9461,109,45.1454,3.19
2017-06-01 22:11:06,46,40.5519,109,45.1467,NULL
2017-06-01 22:11:06,46,40.5519,109,45.1467,3.62
2017-06-01 22:11:46,46,40.0015,109,45.3018,NULL
2017-06-01 22:11:46,46,40.0015,109,45.3018,2.77
2017-06-01 22:12:26,46,39.3237,109,45.5175,NULL
2017-06-01 22:12:26,46,39.3237,109,45.5175,3.05
2017-06-01 22:13:06,46,38.6409,109,45.7336,NULL
2017-06-01 22:13:06,46,38.6409,109,45.7336,2.96
2017-06-01 22:13:46,46,37.9399,109,45.95,NULL
2017-06-01 22:13:46,46,37.9399,109,45.95,3.01
2017-06-01 22:14:26,46,37.2393,109,45.9527,NULL
2017-06-01 22:14:26,46,37.2393,109,45.9527,2.96
2017-06-01 22:15:46,46,35.85,109,45.9532,NULL
2017-06-01 22:15:46,46,35.85,109,45.9532,2.77
2017-06-01 22:16:26,46,35.0797,109,45.9546,NULL
2017-06-01 22:16:26,46,35.0797,109,45.9546,1.84
2017-06-01 22:17:06,46,34.2795,109,45.9566,NULL
2017-06-01 22:17:06,46,34.2795,109,45.9566,2.81
2017-06-01 22:17:46,46,33.5269,109,45.958,NULL
2017-06-01 22:17:46,46,33.5269,109,45.958,2.83
2017-06-01 22:18:26,46,32.7801,109,45.9597,NULL
2017-06-01 22:18:26,46,32.7801,109,45.9597,2.7
2017-06-01 22:19:06,46,32.0318,109,45.9627,NULL
2017-06-01 22:19:06,46,32.0318,109,45.9627,2.93
2017-06-01 22:19:46,46,31.2834,109,45.9637,NULL
2017-06-01 22:19:46,46,31.2834,109,45.9637,3.2
2017-06-01 22:20:26,46,30.5353,109,45.9655,NULL
2017-06-01 22:20:26,46,30.5353,109,45.9655,3.6
2017-06-01 22:21:06,46,29.7861,109,45.9659,NULL
2017-06-01 22:21:06,46,29.7861,109,45.9659,2.85
2017-06-01 22:21:46,46,29.0361,109,45.9666,NULL
2017-06-01 22:21:46,46,29.0361,109,45.9666,3.17
2017-06-01 22:22:26,46,28.3044,109,45.9936,NULL
2017-06-01 22:22:26,46,28.3044,109,45.9936,3.15
2017-06-01 22:23:06,46,27.7388,109,46.481,NULL
2017-06-01 22:23:06,46,27.7388,109,46.481,3.75
2017-06-01 22:23:46,46,27.2372,109,47.1479,NULL
2017-06-01 22:23:46,46,27.2372,109,47.1479,3.15
2017-06-01 22:24:26,46,26.7412,109,47.8047,NULL
2017-06-01 22:24:26,46,26.7412,109,47.8047,2.85
2017-06-01 22:25:06,46,26.3138,109,48.5027,NULL
2017-06-01 22:25:06,46,26.3138,109,48.5027,2.85
2017-06-01 22:25:46,46,26.2142,109,48.8567,NULL
2017-06-01 22:25:46,46,26.2142,109,48.8567,2.82
2017-06-01 22:26:26,46,26.3178,109,49.4945,NULL
2017-06-01 22:26:26,46,26.3178,109,49.4945,3.05
2017-06-01 22:27:06,46,26.2744,109,49.9313,NULL
2017-06-01 22:27:06,46,26.2744,109,49.9313,2.97
2017-06-01 22:27:46,46,26.1858,109,50.296,NULL
2017-06-01 22:27:46,46,26.1858,109,50.296,3.19
2017-06-01 22:28:26,46,26.1078,109,50.5257,NULL
2017-06-01 22:28:26,46,26.1078,109,50.5257,3.28
2017-06-01 22:29:06,46,25.5518,109,50.5293,NULL
2017-06-01 22:29:06,46,25.5518,109,50.5293,3.3
2017-06-01 22:29:46,46,24.8397,109,50.5219,NULL
2017-06-01 22:29:46,46,24.8397,109,50.5219,3.08
2017-06-01 22:30:26,46,24.0771,109,50.4893,NULL
2017-06-01 22:30:26,46,24.0771,109,50.4893,3.04
2017-06-01 22:31:06,46,23.3638,109,50.7223,NULL
2017-06-01 22:31:06,46,23.3638,109,50.7223,3.15
2017-06-01 22:31:46,46,22.6966,109,51.0376,NULL
2017-06-01 22:31:46,46,22.6966,109,51.0376,2.98
2017-06-01 22:32:26,46,22.126,109,51.6088,NULL
2017-06-01 22:32:26,46,22.126,109,51.6088,2.71
2017-06-01 22:33:06,46,21.5884,109,52.2511,NULL
2017-06-01 22:33:06,46,21.5884,109,52.2511,2.99
2017-06-01 22:33:46,46,21.0295,109,52.8491,NULL
2017-06-01 22:33:46,46,21.0295,109,52.8491,2.9
2017-06-01 22:34:26,46,20.3525,109,53.0456,NULL
2017-06-01 22:34:26,46,20.3525,109,53.0456,3.56
2017-06-01 22:35:06,46,19.655,109,53.0368,NULL
2017-06-01 22:35:06,46,19.655,109,53.0368,3.15
2017-06-01 22:35:46,46,18.9753,109,53.03,NULL
2017-06-01 22:36:26,46,18.3388,109,53.0237,NULL
2017-06-01 22:36:26,46,18.3388,109,53.0237,3.24
2017-06-01 22:37:06,46,17.6912,109,53.0176,NULL
2017-06-01 22:37:06,46,17.6912,109,53.0176,2.71
2017-06-01 22:37:46,46,16.9835,109,53.0188,NULL
2017-06-01 22:37:46,46,16.9835,109,53.0188,2.96
2017-06-01 22:38:26,46,16.2964,109,53.1895,NULL
2017-06-01 22:38:26,46,16.2964,109,53.1895,2.82
2017-06-01 22:39:06,46,15.6167,109,53.452,NULL
2017-06-01 22:39:06,46,15.6167,109,53.452,3.12
2017-06-01 22:39:46,46,14.9294,109,53.6824,NULL
2017-06-01 22:39:46,46,14.9294,109,53.6824,2.61
2017-06-01 22:40:26,46,14.2263,109,53.699,NULL
2017-06-01 22:40:26,46,14.2263,109,53.699,2.73
2017-06-01 22:41:06,46,13.537,109,53.7835,NULL
2017-06-01 22:41:06,46,13.537,109,53.7835,3.07
2017-06-01 22:41:46,46,12.8431,109,53.8674,NULL
2017-06-01 22:41:46,46,12.8431,109,53.8674,2.95
2017-06-01 22:42:26,46,12.1423,109,53.952,NULL
2017-06-01 22:42:26,46,12.1423,109,53.952,3.51
2017-06-01 22:43:06,46,11.4433,109,54.0381,NULL
2017-06-01 22:43:06,46,11.4433,109,54.0381,3.16
2017-06-01 22:43:46,46,10.7561,109,54.1214,NULL
2017-06-01 22:43:46,46,10.7561,109,54.1214,2.97
2017-06-01 22:44:26,46,10.0533,109,54.2075,NULL
2017-06-01 22:44:26,46,10.0533,109,54.2075,2.73
2017-06-01 22:45:06,46,9.3559,109,54.2924,NULL
2017-06-01 22:45:06,46,9.3559,109,54.2924,3.17
2017-06-01 22:45:46,46,8.6888,109,54.5901,NULL
2017-06-01 22:45:46,46,8.6888,109,54.5901,2.78
2017-06-01 22:46:26,46,8.0217,109,54.9567,NULL
2017-06-01 22:46:26,46,8.0217,109,54.9567,2.89
2017-06-01 22:47:06,46,7.3592,109,55.3196,NULL
2017-06-01 22:47:06,46,7.3592,109,55.3196,2.94
2017-06-01 22:47:46,46,6.7003,109,55.6813,NULL
2017-06-01 22:47:46,46,6.7003,109,55.6813,3.31
2017-06-01 22:48:26,46,6.0439,109,56.0414,NULL
2017-06-01 22:48:26,46,6.0439,109,56.0414,2.9
2017-06-01 22:49:06,46,5.3529,109,56.1775,NULL
2017-06-01 22:49:06,46,5.3529,109,56.1775,1.28
2017-06-01 22:49:46,46,4.6486,109,56.1472,NULL
2017-06-01 22:49:46,46,4.6486,109,56.1472,3.15
2017-06-01 22:50:26,46,3.9621,109,56.2887,NULL
2017-06-01 22:50:26,46,3.9621,109,56.2887,3.2
2017-06-01 22:51:06,46,3.3467,109,56.7974,NULL
2017-06-01 22:51:06,46,3.3467,109,56.7974,3.08
2017-06-01 22:51:46,46,2.7063,109,57.12,NULL
2017-06-01 22:51:46,46,2.7063,109,57.12,3.06
2017-06-01 22:52:26,46,2.0055,109,57.1461,NULL
2017-06-01 22:52:26,46,2.0055,109,57.1461,2.84
2017-06-01 22:53:06,46,1.324,109,57.3957,NULL
2017-06-01 22:53:06,46,1.324,109,57.3957,3.21
2017-06-01 22:53:46,46,0.5947,109,57.5055,NULL
2017-06-01 22:53:46,46,0.5947,109,57.5055,2.79
2017-06-01 22:54:26,45,59.8456,109,57.6486,NULL
2017-06-01 22:54:26,45,59.8456,109,57.6486,3.36
2017-06-01 22:55:06,45,59.2046,109,58.069,NULL
2017-06-01 22:55:06,45,59.2046,109,58.069,3.29
2017-06-01 22:55:46,45,58.5087,109,58.1595,NULL
2017-06-01 22:55:46,45,58.5087,109,58.1595,2.99
2017-06-01 22:56:26,45,57.8077,109,58.2725,NULL
2017-06-01 22:56:26,45,57.8077,109,58.2725,3.21
2017-06-01 22:57:06,45,57.1798,109,58.586,NULL
2017-06-01 22:57:06,45,57.1798,109,58.586,2.95
2017-06-01 22:57:46,45,56.6157,109,58.9617,NULL
2017-06-01 22:57:46,45,56.6157,109,58.9617,2.94
2017-06-01 22:58:26,45,55.9958,109,59.1823,NULL
2017-06-01 22:58:26,45,55.9958,109,59.1823,3.03
2017-06-01 22:59:06,45,55.4356,109,58.827,NULL
2017-06-01 22:59:06,45,55.4356,109,58.827,2.6
2017-06-01 22:59:46,45,54.6817,109,58.6882,NULL
2017-06-01 22:59:46,45,54.6817,109,58.6882,3.32
2017-06-01 23:00:26,45,54.0634,109,58.351,NULL
2017-06-01 23:00:26,45,54.0634,109,58.351,3.17
2017-06-01 23:01:46,45,52.9652,109,57.4234,NULL
2017-06-01 23:01:46,45,52.9652,109,57.4234,3.51
2017-06-01 23:02:26,45,52.4054,109,56.8951,NULL
2017-06-01 23:02:26,45,52.4054,109,56.8951,3.06
2017-06-01 23:03:06,45,51.8747,109,56.3467,NULL
2017-06-01 23:03:06,45,51.8747,109,56.3467,3.4
2017-06-01 23:03:46,45,51.3167,109,56.3727,NULL
2017-06-01 23:03:46,45,51.3167,109,56.3727,3.12
2017-06-01 23:04:26,45,50.8904,109,56.4513,NULL
2017-06-01 23:04:26,45,50.8904,109,56.4513,3.31
2017-06-01 23:05:06,45,50.5705,109,56.5312,NULL
2017-06-01 23:05:06,45,50.5705,109,56.5312,3.02
2017-06-01 23:05:46,45,50.3737,109,56.8602,NULL
2017-06-01 23:05:46,45,50.3737,109,56.8602,3.03
2017-06-01 23:06:26,45,50.2332,109,57.0952,NULL
2017-06-01 23:06:26,45,50.2332,109,57.0952,3.22
2017-06-01 23:07:06,45,50.1027,109,57.3146,NULL
2017-06-01 23:07:06,45,50.1027,109,57.3146,3.12
2017-06-01 23:07:46,45,49.9371,109,57.5951,NULL
2017-06-01 23:07:46,45,49.9371,109,57.5951,3.23
2017-06-01 23:08:26,45,49.739,109,58.1222,NULL
2017-06-01 23:08:26,45,49.739,109,58.1222,3.05
2017-06-01 23:09:06,45,49.5639,109,58.394,NULL
2017-06-01 23:09:06,45,49.5639,109,58.394,3.28
2017-06-01 23:09:46,45,49.3517,109,58.9375,NULL
2017-06-01 23:09:46,45,49.3517,109,58.9375,3.55
2017-06-01 23:10:26,45,48.946,109,59.8607,NULL
2017-06-01 23:10:26,45,48.946,109,59.8607,3.1
2017-06-01 23:11:06,45,48.5317,110,0.7978,NULL
